5.914000000000000368e-01
6.803000000000000158e-01
6.842000000000000304e-01
7.346000000000000307e-01
7.460999999999999854e-01
7.524999999999999467e-01
7.552999999999999714e-01
7.661000000000000032e-01
7.642999999999999794e-01
7.678000000000000380e-01
