6.635999999999999677e-01,7.176000000000000156e-01,7.715999999999999526e-01,7.972000000000000197e-01,7.838000000000000522e-01,8.007999999999999563e-01,8.176999999999999824e-01,8.161000000000000476e-01,8.226999999999999869e-01,8.246999999999999886e-01
5.758999999999999675e-01,6.860000000000000542e-01,7.280999999999999694e-01,7.712999999999999856e-01,7.844999999999999751e-01,8.024999999999999911e-01,8.138999999999999568e-01,8.143000000000000238e-01,8.226999999999999869e-01,8.237999999999999767e-01
5.675000000000000044e-01,6.999999999999999556e-01,7.552999999999999714e-01,7.655999999999999472e-01,7.915999999999999703e-01,8.002000000000000224e-01,8.114999999999999991e-01,8.064999999999999947e-01,8.287999999999999812e-01,8.219999999999999529e-01
6.002999999999999448e-01,7.077999999999999847e-01,7.521999999999999797e-01,7.858000000000000540e-01,7.953000000000000069e-01,8.084000000000000075e-01,8.063000000000000167e-01,8.203000000000000291e-01,8.227999999999999758e-01,8.356000000000000094e-01
6.058000000000000052e-01,7.016000000000000014e-01,7.557000000000000384e-01,7.846999999999999531e-01,8.013000000000000123e-01,8.041000000000000369e-01,8.159999999999999476e-01,8.244000000000000217e-01,8.175000000000000044e-01,8.276999999999999913e-01
