6.302999999999999714e-01,7.056000000000000050e-01,7.358000000000000096e-01,7.733999999999999764e-01,7.891000000000000236e-01,7.947999999999999510e-01,7.991000000000000325e-01,8.078999999999999515e-01,8.111000000000000432e-01,8.072000000000000286e-01
6.142999999999999572e-01,6.854000000000000092e-01,7.490999999999999881e-01,7.722999999999999865e-01,7.809000000000000385e-01,7.914999999999999813e-01,7.954999999999999849e-01,8.104000000000000092e-01,8.100000000000000533e-01,8.172000000000000375e-01
5.993000000000000549e-01,6.995999999999999996e-01,7.290999999999999703e-01,7.621999999999999886e-01,7.846999999999999531e-01,7.911000000000000254e-01,8.034000000000000030e-01,7.964999999999999858e-01,8.053000000000000158e-01,8.086999999999999744e-01
6.229999999999999982e-01,7.096000000000000085e-01,7.510000000000000009e-01,7.727000000000000535e-01,7.853999999999999870e-01,7.915999999999999703e-01,8.043000000000000149e-01,8.133000000000000229e-01,8.091000000000000414e-01,8.048999999999999488e-01
6.286000000000000476e-01,7.037999999999999812e-01,7.522999999999999687e-01,7.684999999999999609e-01,7.885999999999999677e-01,8.001000000000000334e-01,7.995999999999999774e-01,8.058999999999999497e-01,8.100000000000000533e-01,8.166999999999999815e-01
